Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF02142,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),HOXA11-AS1_6,HOXA11 antisense RNA 1 conserved region 6,Gene; lncRNA;
RF02143,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),HYMAI,Hydatidiform mole associated and imprinted conserved region 1,Gene; lncRNA;
RF02144,Bacteria,Bacteria (100.00%),"Bacteria (96.10%), Eukaryota (3.90%), Eukaryota:Fungi (2.60%)",rsmX,rsmX,Gene;
RF02145,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MEG8_1,Maternally expressed 8 exon 1,Gene; lncRNA;
RF02146,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MEG8_2,Maternally expressed 8 exon 2,Gene; lncRNA;
RF02147,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MEG8_3,Maternally expressed 8 exon 3,Gene; lncRNA;
RF02148,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MESTIT1_1,"MEST intronic transcript 1, antisense RNA conserved region 1",Gene; lncRNA;
RF02149,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MESTIT1_2,"MEST intronic transcript 1, antisense RNA conserved region 2",Gene; lncRNA;
RF02150,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MESTIT1_3,"MEST intronic transcript 1, antisense RNA conserved region 3",Gene; lncRNA;
RF02151,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIMT1_1,MER1 repeat containing imprinted transcript 1 conserved region 1,Gene; lncRNA;
RF02153,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),NBR2,Neighbour of BRCA1 gene 2 converved region,Gene; lncRNA;
RF02154,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),NCRUPAR_1,"Non-protein coding RNA, upstream of F2R/PAR1 conserved region 1",Gene; lncRNA;
RF02155,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),NCRUPAR_2,"Non-protein coding RNA, upstream of F2R/PAR1 conserved region 2",Gene; lncRNA;
RF02156,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),NPPA-AS1_1,NPPA antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02157,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),NPPA-AS1_2,NPPA antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02158,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),NPPA-AS1_3,NPPA antisense RNA 1 conserved region 3,Gene; lncRNA;
RF02159,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PART1_1,Prostate androgen-regulated transcript 1 conserved region 1,Gene; lncRNA;
RF02160,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PART1_2,Prostate androgen-regulated transcript 1 conserved region 2,Gene; lncRNA;
RF02161,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PART1_3,Prostate androgen-regulated transcript 1 conserved region 3,Gene; lncRNA;
RF02162,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),XIST_A_REPEAT,XIST RNA A repeat,Gene; sRNA;
RF02163,Archaea,Archaea (100.00%),"Archaea (99.15%), Bacteria (0.85%)",sR-tMet,Small nucleolar RNA sR-tMet,Gene; snRNA; snoRNA; CD-box;
RF02164,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_1,Pvt1 oncogene conserved region 1,Gene; lncRNA;
RF02165,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_2,Pvt1 oncogene conserved region 2,Gene; lncRNA;
RF02166,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_3,Pvt1 oncogene conserved region 3,Gene; lncRNA;
RF02167,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_4,Pvt1 oncogene conserved region 4,Gene; lncRNA;
RF02168,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_5,Pvt1 oncogene conserved region 5,Gene; lncRNA;
RF02169,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_6,Pvt1 oncogene conserved region 6,Gene; lncRNA;
RF02170,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),PVT1_7,Pvt1 oncogene conserved region 7,Gene; lncRNA;
RF02171,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),RFPL3-AS1_1,RFPL3 antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02172,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),RFPL3-AS1_2,RFPL3 antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02173,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),SMAD5-AS1_1,SMAD5 antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02174,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),SMAD5-AS1_2,SMAD5 antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02175,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),SMAD5-AS1_3,SMAD5 antisense RNA 1 conserved region 3,Gene; lncRNA;
RF02176,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),SMAD5-AS1_4,SMAD5 antisense RNA 1 conserved region 4,Gene; lncRNA;
RF02177,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),SMCR2_1,"Smith-Magenis syndrome chromosome region, candidate 2 conserved region 1",Gene; lncRNA;
RF02178,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),SMCR2_2,"Smith-Magenis syndrome chromosome region, candidate 2 conserved region 2",Gene; lncRNA;
RF02179,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-AS1_1,ST7 antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02180,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-AS1_2,ST7 antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02181,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-AS2_1,ST7 antisense RNA 2 conserved region 1,Gene; lncRNA;
RF02182,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-AS2_2,ST7 antisense RNA 2 conserved region 2,Gene; lncRNA;
RF02183,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT3_1,ST7 overlapping transcript 3 conserved region 1,Gene; lncRNA;
RF02184,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT3_2,ST7 overlapping transcript 3 conserved region 2,Gene; lncRNA;
RF02185,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT3_3,ST7 overlapping transcript 3 conserved region 3,Gene; lncRNA;
RF02186,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT3_4,ST7 overlapping transcript 3 conserved region 4,Gene; lncRNA;
RF02187,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT4_1,ST7 overlapping transcript 4 conserved region 1,Gene; lncRNA;
RF02188,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT4_2,ST7 overlapping transcript 4 conserved region 2,Gene; lncRNA;
RF02189,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT4_3,ST7 overlapping transcript 4 conserved region 3,Gene; lncRNA;
RF02190,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ST7-OT4_4,ST7 overlapping transcript 4 conserved region 4,Gene; lncRNA;
RF02191,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TCL6_1,T-cell leukemia/lymphoma 6 conserved region 1,Gene; lncRNA;
RF02192,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TCL6_2,T-cell leukemia/lymphoma 6 conserved region 2,Gene; lncRNA;
RF02193,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TCL6_3,T-cell leukemia/lymphoma 6 conserved region 3,Gene; lncRNA;
RF02194,Bacteria,"Bacteria (96.77%), unclassified sequences (3.23%)","Bacteria (97.17%), Eukaryota (2.36%), Eukaryota:Fungi (0.94%), Archaea (0.47%)",HPnc0260,Bacterial antisense RNA HPnc0260,Gene; antisense;
RF02195,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TP53TG1_1,TP53 target 1 conserved region 1,Gene; lncRNA;
RF02196,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TP53TG1_2,TP53 target 1 conserved region 2,Gene; lncRNA;
RF02197,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TP73-AS1,TP73 antisense RNA 1 conserved region,Gene; lncRNA;
RF02198,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TTC28-AS1_1,TTC28 antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02199,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TTC28-AS1_2,TTC28 antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02200,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TTC28-AS1_3,TTC28 antisense RNA 1 conserved region 3,Gene; lncRNA;
RF02201,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TTC28-AS1_4,TTC28 antisense RNA 1 conserved region 4,Gene; lncRNA;
RF02202,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),UCA1,Urothelial cancer associated 1 conserved region,Gene; lncRNA;
RF02203,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_1,WT1 antisense RNA conserved region 1,Gene; lncRNA;
RF02204,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_2,WT1 antisense RNA conserved region 2,Gene; lncRNA;
RF02205,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_3,WT1 antisense RNA conserved region 3,Gene; lncRNA;
RF02206,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_4,WT1 antisense RNA conserved region 4,Gene; lncRNA;
RF02207,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_5,WT1 antisense RNA conserved region 5,Gene; lncRNA;
RF02208,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_6,WT1 antisense RNA conserved region 6,Gene; lncRNA;
RF02209,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_7,WT1 antisense RNA conserved region 7,Gene; lncRNA;
RF02210,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WT1-AS_8,WT1 antisense RNA conserved region 8,Gene; lncRNA;
RF02211,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZFAT-AS1_1,ZFAT antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02212,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZFAT-AS1_2,ZFAT antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02213,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZFAT-AS1_3,ZFAT antisense RNA 1 conserved region 3,Gene; lncRNA;
RF02214,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-56,mir-56 microRNA precursor family,Gene; miRNA;
RF02215,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZNFX1-AS1_1,ZNFX1 antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02216,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZNFX1-AS1_2,ZNFX1 antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02217,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZNFX1-AS1_3,ZNFX1 antisense RNA 1 conserved region 3,Gene; lncRNA;
RF02218,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZNRD1-AS1_1,ZNRD1 antisense RNA 1 conserved region 1,Gene; lncRNA;
RF02219,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZNRD1-AS1_2,ZNRD1 antisense RNA 1 conserved region 2,Gene; lncRNA;
RF02220,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),ZNRD1-AS1_3,ZNRD1 antisense RNA 1 conserved region 3,Gene; lncRNA;
RF02221,Bacteria/Mixed,"Bacteria (95.95%), unclassified sequences (4.05%)","Bacteria (89.91%), Viruses (8.72%), Eukaryota (1.38%)",sRNA-Xcc1,sRNA-Xcc1,Gene; sRNA;
RF02222,Bacteria/Mixed,Bacteria (100.00%),"Bacteria (80.00%), Eukaryota (20.00%)",sX2,Xanthomonas sRNA sX2,Gene; sRNA;
RF02223,Bacteria,Bacteria (100.00%),"Bacteria (97.73%), Eukaryota (2.27%), Eukaryota:Fungi (2.27%)",sX4,Proteobacterial sRNA sX4,Gene; sRNA;
RF02224,Bacteria/Mixed,Bacteria (100.00%),"Bacteria (87.50%), Eukaryota (12.50%), Eukaryota:Fungi (8.33%)",sX5,Xanthomonadaceae sRNA sX5,Gene; sRNA;
RF02225,Bacteria/Mixed,Bacteria (100.00%),"Bacteria (86.67%), Eukaryota (13.33%), Eukaryota:Fungi (6.67%)",sX6,Proteobacterial sRNA sX6,Gene; sRNA;
RF02226,Bacteria,Bacteria (100.00%),Bacteria (100.00%),sX7,Xanthomonas sRNA sX7,Gene; sRNA;
RF02227,Bacteria,"Bacteria (91.67%), unclassified sequences (8.33%)","Bacteria (97.30%), Eukaryota (2.70%)",sX8,Proteobacterial sRNA sX8,Gene; sRNA;
RF02228,Bacteria,"Bacteria (93.75%), Eukaryota (6.25%)","Bacteria (99.68%), Archaea (0.32%)",sX9,Xanthomonas sRNA sX9,Gene; sRNA;
RF02230,Bacteria/Mixed,Bacteria (100.00%),"Bacteria (83.33%), Eukaryota (16.67%), Eukaryota:Fungi (16.67%)",sX11,Proteobacterial sRNA sX11,Gene; sRNA;
RF02231,Bacteria,Bacteria (100.00%),Bacteria (100.00%),sX12,Xanthomonas sRNA sX12,Gene; sRNA;
RF02232,Bacteria,"Bacteria (91.67%), unclassified sequences (8.33%)","Bacteria (95.60%), Eukaryota (4.40%), Eukaryota:Fungi (2.20%)",sX13,Xanthomonadaceae sRNA sX13,Gene; sRNA;
RF02233,Bacteria,Bacteria (100.00%),Bacteria (100.00%),sX14,Xanthomonas sRNA sX14/Xoo3,Gene; sRNA;
RF02234,Bacteria,"Bacteria (85.71%), Eukaryota (7.14%), unclassified sequences (7.14%)","Bacteria (92.86%), Eukaryota (7.14%)",sX15,Xanthomonadaceae sRNA sX15,Gene; sRNA;
RF02235,Bacteria,"Bacteria (93.33%), unclassified sequences (6.67%)","Bacteria (94.87%), Eukaryota (5.13%), Eukaryota:Fungi (2.56%)",asX1,Xanthomonadaceae sRNA asX1,Gene; sRNA;
RF02236,Bacteria/No Data,Bacteria (100.00%),No Data,asX2,Xanthomonas sRNA asX2,Gene; sRNA;
RF02237,Bacteria,Bacteria (100.00%),Bacteria (100.00%),asX3,Xanthomonas sRNA asX3,Gene; sRNA;
RF02238,Bacteria,Bacteria (100.00%),Bacteria (100.00%),asX4,Xanthomonas sRNA asX4/Xoo4,Gene; sRNA;
RF02239,Bacteria/No Data,Bacteria (100.00%),No Data,asX6,Xanthomonas sRNA asX6,Gene; sRNA;
RF02240,Bacteria,"Bacteria (80.00%), unclassified sequences (20.00%)",Bacteria (100.00%),Xoo1,Xanthomonadaceae sRNA Xoo1,Gene; sRNA;
RF02241,Bacteria,Bacteria (100.00%),Bacteria (100.00%),Xoo2,Xanthomonadaceae sRNA Xoo2,Gene; sRNA;
RF02242,Bacteria,"Bacteria (66.67%), unclassified sequences (33.33%)","Bacteria (94.87%), Eukaryota (5.13%), Eukaryota:Fungi (2.56%)",Xoo5,Xanthomonadaceae sRNA Xoo5,Gene; sRNA;
RF02243,Bacteria,Bacteria (100.00%),Bacteria (100.00%),Xoo8,Proteobacterial sRNA Xoo8,Gene; sRNA;
RF02244,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-785,mir-785 microRNA precursor family,Gene; miRNA;
RF02245,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-788,mir-788 microRNA precursor family,Gene; miRNA;
RF02246,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_1,Six3os1 conserved region 1,Gene; lncRNA;
RF02247,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_2,Six3os1 conserved region 2,Gene; lncRNA;
RF02248,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_3,Six3os1 conserved region 3,Gene; lncRNA;
RF02249,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_4,Six3os1 conserved region 4,Gene; lncRNA;
RF02250,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_5,Six3os1 conserved region 5,Gene; lncRNA;
RF02251,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_6,Six3os1 conserved region 6,Gene; lncRNA;
RF02252,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Six3os1_7,Six3os1 conserved region 7,Gene; lncRNA;
RF02253,Eukaryota,Eukaryota (100.00%),"Eukaryota (99.81%), Bacteria (0.15%), Eukaryota:Fungi (0.12%), Archaea (0.02%), Viruses (0.02%)",IRE_II,Iron response element II,Cis-reg;
RF02254,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-35,mir-35 microRNA precursor family,Gene; miRNA;
RF02255,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),adapt33_1,Adaptive response 33 conserved region 1,Gene; lncRNA;
RF02256,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),adapt33_2,Adaptive response 33 conserved region 2,Gene; lncRNA;
RF02257,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),adapt33_3,Adaptive response 33 conserved region 3,Gene; lncRNA;
RF02258,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),adapt33_4,Adaptive response 33 conserved region 4,Gene; lncRNA;
RF02259,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Vax2os1_1,Vax2os1 conserved region 1,Gene; lncRNA;
RF02260,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MAT2A_A,MAT2A 3'UTR stem loop A,Cis-reg;
RF02261,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MAT2A_B,MAT2A 3'UTR stem loop B,Cis-reg;
RF02262,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MAT2A_C,MAT2A 3'UTR stem loop C,Cis-reg;
RF02263,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MAT2A_D,MAT2A 3'UTR stem loop D,Cis-reg;
RF02264,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MAT2A_E,MAT2A 3'UTR stem loop E,Cis-reg;
RF02265,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MAT2A_F,MAT2A 3'UTR stem loop F,Cis-reg;
RF02266,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),XIST_intron,XIST 3' intron conserved motif,Gene; lncRNA;
RF02267,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Vax2os1_2,Vax2os1 conserved region 2,Gene; lncRNA;
RF02268,Bacteria,Bacteria (100.00%),Bacteria (100.00%),MtlS,MtlS RNA,Gene; sRNA;
RF02269,Bacteria/Mixed,"Bacteria (85.71%), unclassified sequences (14.29%)","Bacteria (51.61%), Eukaryota (48.39%)",HPnc0580,Heliobacter pylori small RNA HPnc0580,Gene; sRNA;
RF02270,Bacteria,Bacteria (100.00%),Bacteria (100.00%),nse_sRNA,Neisseria sigma-E sRNA,Gene;
RF02271,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),uc_338,TUC338,Cis-reg;
RF02272,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Vax2os1_3,Vax2os1 conserved region 3,Gene; lncRNA;
RF02273,Bacteria,Bacteria (100.00%),Bacteria (100.00%),FsrA,FsrA,Gene;
RF02274,Bacteria/Mixed,Bacteria (100.00%),"Bacteria (87.50%), Eukaryota (12.50%)",AniS,AniS,Gene;
RF02275,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Hammerhead_HH9,Hammerhead ribozyme HH9,Gene; ribozyme;
RF02276,Bacteria/Mixed,"Bacteria (95.83%), Viruses (4.17%)","Bacteria (56.34%), Viruses (43.44%), Eukaryota (0.22%)",Hammerhead_II,Hammerhead ribozyme (type II),Gene; ribozyme;
RF02277,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Hammerhead_HH10,Hammerhead ribozyme HH10,Gene; ribozyme;
RF02278,Bacteria,"Bacteria (92.16%), unclassified sequences (7.84%)","Bacteria (98.14%), Eukaryota (1.86%), Eukaryota:Fungi (0.41%)",Betaproteobacteria_toxic_sRNA,Betaproteobacteria toxic small RNA,Gene; sRNA;
RF02279,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD1,Tetrahymena snoRNA TtnuCD1,Gene; snRNA; snoRNA; CD-box;
RF02280,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD3,Tetrahymena snoRNA TtnuCD3,Gene; snRNA; snoRNA; CD-box;
RF02281,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD4,Tetrahymena snoRNA TtnuCD4,Gene; snRNA; snoRNA; CD-box;
RF02282,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD5,Tetrahymena snoRNA TtnuCD5,Gene; snRNA; snoRNA; CD-box;
RF02283,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD6,Tetrahymena snoRNA TtnuCD6,Gene; snRNA; snoRNA; CD-box;
RF02284,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD7,Tetrahymena snoRNA TtnuCD7,Gene; snRNA; snoRNA; CD-box;
RF02285,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD8,Tetrahymena snoRNA TtnuCD8,Gene; snRNA; snoRNA; CD-box;
RF02286,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD9,Tetrahymena snoRNA TtnuCD9,Gene; snRNA; snoRNA; CD-box;
RF02287,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD10,Tetrahymena snoRNA TtnuCD10,Gene; snRNA; snoRNA; CD-box;
RF02288,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD11,Tetrahymena snoRNA TtnuCD11,Gene; snRNA; snoRNA; CD-box;
RF02289,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD13,Tetrahymena snoRNA TtnuCD13,Gene; snRNA; snoRNA; CD-box;
RF02290,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD14,Tetrahymena snoRNA TtnuCD14,Gene; snRNA; snoRNA; CD-box;
RF02291,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD15,Tetrahymena snoRNA TtnuCD15,Gene; snRNA; snoRNA; CD-box;
RF02292,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD16,Tetrahymena snoRNA TtnuCD16,Gene; snRNA; snoRNA; CD-box;
RF02293,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD17,Tetrahymena snoRNA TtnuCD17,Gene; snRNA; snoRNA; CD-box;
RF02294,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD18,Tetrahymena snoRNA TtnuCD18,Gene; snRNA; snoRNA; CD-box;
RF02295,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD19,Tetrahymena snoRNA TtnuCD19,Gene; snRNA; snoRNA; CD-box;
RF02296,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD20,Tetrahymena snoRNA TtnuCD20,Gene; snRNA; snoRNA; CD-box;
RF02297,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD21,Tetrahymena snoRNA TtnuCD21,Gene; snRNA; snoRNA; CD-box;
RF02298,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD22,Tetrahymena snoRNA TtnuCD22,Gene; snRNA; snoRNA; CD-box;
RF02299,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD23,Tetrahymena snoRNA TtnuCD23,Gene; snRNA; snoRNA; CD-box;
RF02300,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD24,Tetrahymena snoRNA TtnuCD24,Gene; snRNA; snoRNA; CD-box;
RF02301,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD25,Tetrahymena snoRNA TtnuCD25,Gene; snRNA; snoRNA; CD-box;
RF02302,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD26,Tetrahymena snoRNA TtnuCD26,Gene; snRNA; snoRNA; CD-box;
RF02303,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD28,Tetrahymena snoRNA TtnuCD28,Gene; snRNA; snoRNA; CD-box;
RF02304,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD29,Tetrahymena snoRNA TtnuCD29,Gene; snRNA; snoRNA; CD-box;
RF02305,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD31,Tetrahymena snoRNA TtnuCD31,Gene; snRNA; snoRNA; CD-box;
RF02306,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD32,Tetrahymena snoRNA TtnuCD32,Gene; snRNA; snoRNA; CD-box;
RF02307,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD33,Tetrahymena snoRNA TtnuCD33,Gene; snRNA; snoRNA; CD-box;
RF02308,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuCD34,Tetrahymena snoRNA TtnuCD34,Gene; snRNA; snoRNA; CD-box;
RF02309,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA1,Tetrahymena snoRNA TtnuHACA1,Gene; snRNA; snoRNA; HACA-box;
RF02310,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA2,Tetrahymena snoRNA TtnuHACA2,Gene; snRNA; snoRNA; HACA-box;
RF02311,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA3,Tetrahymena snoRNA TtnuHACA3,Gene; snRNA; snoRNA; HACA-box;
RF02312,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA5,Tetrahymena snoRNA TtnuHACA5,Gene; snRNA; snoRNA; HACA-box;
RF02313,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA6,Tetrahymena snoRNA TtnuHACA6,Gene; snRNA; snoRNA; HACA-box;
RF02314,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA7,Tetrahymena snoRNA TtnuHACA7,Gene; snRNA; snoRNA; HACA-box;
RF02315,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA8,Tetrahymena snoRNA TtnuHACA8,Gene; snRNA; snoRNA; HACA-box;
RF02316,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA9,Tetrahymena snoRNA TtnuHACA9,Gene; snRNA; snoRNA; HACA-box;
RF02317,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),TtnuHACA10,Tetrahymena snoRNA TtnuHACA10,Gene; snRNA; snoRNA; HACA-box;
