Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF02323,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA16,Tetrahymena snoRNA TtnuHACA16,Gene; snRNA; snoRNA; HACA-box;
RF02324,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA17,Tetrahymena snoRNA TtnuHACA17,Gene; snRNA; snoRNA; HACA-box;
RF02325,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA18,Tetrahymena snoRNA TtnuHACA18,Gene; snRNA; snoRNA; HACA-box;
RF02326,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA19,Tetrahymena snoRNA TtnuHACA19,Gene; snRNA; snoRNA; HACA-box;
RF02327,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA20,Tetrahymena snoRNA TtnuHACA20,Gene; snRNA; snoRNA; HACA-box;
RF02328,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA21,Tetrahymena snoRNA TtnuHACA21,Gene; snRNA; snoRNA; HACA-box;
RF02329,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA22,Tetrahymena snoRNA TtnuHACA22,Gene; snRNA; snoRNA; HACA-box;
RF02330,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA23,Tetrahymena snoRNA TtnuHACA23,Gene; snRNA; snoRNA; HACA-box;
RF02331,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA24,Tetrahymena snoRNA TtnuHACA24,Gene; snRNA; snoRNA; HACA-box;
RF02332,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA25,Tetrahymena snoRNA TtnuHACA25,Gene; snRNA; snoRNA; HACA-box;
RF02333,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA27,Tetrahymena snoRNA TtnuHACA27,Gene; snRNA; snoRNA; HACA-box;
RF02334,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TtnuHACA28,Tetrahymena snoRNA TtnuHACA28,Gene; snRNA; snoRNA; HACA-box;
RF02335,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR2_miR4,Giardia snoRNA GlsR2,Gene; snRNA; snoRNA;
RF02336,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR1_miR6,Giardia snoRNA GlsR1,Gene; snRNA; snoRNA;
RF02337,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR8_miR10,Giardia snoRNA GlsR8,Gene; snRNA; snoRNA;
RF02338,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR16_miR3,Giardia snoRNA GlsR16,Gene; snRNA; snoRNA;
RF02339,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR17_miR2,Giardia snoRNA GlsR17,Gene; snRNA; snoRNA;
RF02400,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Hsp83_3_UTR,Heat shock protein 83 3' UTR,Cis-reg;
RF02402,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_263,A. fumigatus snoRNA Afu_263,Gene; snRNA; snoRNA; CD-box;
RF02403,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_328,A. fumigatus snoRNA Afu_328,Gene; snRNA; snoRNA; CD-box;
RF02406,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR120,Small nucleolar RNA snoR120,Gene; snRNA; snoRNA; CD-box;
RF02407,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR122,Small nucleolar RNA snoR122,Gene; snRNA; snoRNA; CD-box;
RF02408,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR124,Small nucleolar RNA snoR124,Gene; snRNA; snoRNA; CD-box;
RF02409,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR125,Small nucleolar RNA snoR125,Gene; snRNA; snoRNA; CD-box;
RF02410,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR136,Small nucleolar RNA snoR136,Gene; snRNA; snoRNA; HACA-box;
RF02411,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR138,Small nucleolar RNA snoR138,Gene; snRNA; snoRNA; HACA-box;
RF02412,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR144,Small nucleolar RNA snoR144,Gene; snRNA; snoRNA; HACA-box;
RF02413,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR145,Small nucleolar RNA snoR145,Gene; snRNA; snoRNA; HACA-box;
RF02462,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Telomerase_Asco,Ascomycota telomerase RNA,Gene;
RF02472,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Gl_RNase_MRP,Giardia RNase MRP,Gene; ribozyme;
RF02473,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR4,Small nucleolar RNA GlsR4,Gene; snRNA; snoRNA; CD-box;
RF02474,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR5,Small nucleolar RNA GlsR5,Gene; snRNA; snoRNA; CD-box;
RF02475,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR6,Small nucleolar RNA GlsR6,Gene; snRNA; snoRNA; CD-box;
RF02476,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR7,Small nucleolar RNA GlsR7,Gene; snRNA; snoRNA; CD-box;
RF02477,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR9,Small nucleolar RNA GlsR9,Gene; snRNA; snoRNA; CD-box;
RF02478,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR10,Small nucleolar RNA GlsR10,Gene; snRNA; snoRNA; CD-box;
RF02479,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR13,Small nucleolar RNA GlsR13,Gene; snRNA; snoRNA; CD-box;
RF02480,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR14,Small nucleolar RNA GlsR14,Gene; snRNA; snoRNA; CD-box;
RF02481,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR18,Small nucleolar RNA GlsR18,Gene; snRNA; snoRNA; HACA-box;
RF02482,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR19,Small nucleolar RNA GlsR19,Gene; snRNA; snoRNA; HACA-box;
RF02483,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR20,Small nucleolar RNA GlsR20,Gene; snRNA; snoRNA; HACA-box;
RF02484,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR21,Small nucleolar RNA GlsR21,Gene; snRNA; snoRNA; HACA-box;
RF02485,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR22,Small nucleolar RNA GlsR22,Gene; snRNA; snoRNA; HACA-box;
RF02486,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR23,Small nucleolar RNA GlsR23,Gene; snRNA; snoRNA; HACA-box;
RF02487,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR24,Small nucleolar RNA GlsR24,Gene; snRNA; snoRNA; HACA-box;
RF02488,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR25,Small nucleolar RNA GlsR25,Gene; snRNA; snoRNA; HACA-box;
RF02489,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR26,Small nucleolar RNA GlsR26,Gene; snRNA; snoRNA; HACA-box;
RF02490,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GlsR27,Small nucleolar RNA GlsR27,Gene; snRNA; snoRNA; HACA-box;
RF02491,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Gl_U1,Giardia U1 spliceosomal RNA,Gene; snRNA; splicing;
RF02492,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Gl_U2,Giardia U2 spliceosomal RNA,Gene; snRNA; splicing;
RF02493,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Gl_U4,Giardia U4 spliceosomal RNA,Gene; snRNA; splicing;
RF02494,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Gl_U6,Giardia U6 spliceosomal RNA,Gene; snRNA; splicing;
RF02516,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-393,mir-393 microRNA precursor family,Gene; miRNA;
RF02517,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1017,mir-1017 microRNA precursor family,Gene; miRNA;
RF02518,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2494,mir-2494 microRNA precursor family,Gene; miRNA;
RF02520,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-965,mir-965 microRNA precursor family,Gene; miRNA;
RF02530,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),URE2_IRES,Ure2 internal ribosome entry site (IRES),Cis-reg; IRES;
RF02531,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),NRF2_IRES,Nrf2 internal ribosome entry site (IRES),Cis-reg; IRES;
RF02535,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ODC_IRES,ODC internal ribosome entry site (IRES),Cis-reg; IRES;
RF02539,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNOR75,Plant small nucleolar RNA SNOR75,Gene; snRNA; snoRNA; CD-box;
RF02542,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.72%), Bacteria (0.28%)",SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA,Gene; rRNA;
RF02543,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.72%), Bacteria (0.28%)",LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA,Gene; rRNA;
RF02544,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mt-tmRNA,Mitochondrion-encoded tmRNA,Gene;
RF02545,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SSU_trypano_mito,Trypanosomatid mitochondrial small subunit ribosomal RNA,Gene; rRNA;
RF02546,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),LSU_trypano_mito,Trypanosomatid mitochondrial large subunit ribosomal RNA,Gene; rRNA;
RF02547,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mtPerm-5S,Permuted mitochondrial genome encoded 5S rRNA,Gene; rRNA;
RF02548,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Oskar_OES,Oocyte entry signal (OES) from oskar mRNA,Cis-reg;
RF02554,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ppoRNA,mt-5S-like P. polycephalum,Gene; rRNA;
RF02555,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),hveRNA,mt-5S-like H. vermiformis,Gene; rRNA;
RF02556,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snaR-A,snaR-A sRNA,Gene; sRNA;
RF02575,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DM_SisR1,Drosophila melanogaster stable intronic sequence RNA 1,Gene;
RF02584,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),KRAS_3UTR,KRAS 3' UTR cis-regulatory element,Cis-reg;
RF02663,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GmglnB1_5p_UTR,GmglnB1 5'UTR,Cis-reg;
RF02664,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_cyp24a1,Cyp24a1 internal ribosome entry site (IRES),Cis-reg; IRES;
RF02665,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PsiU1-6,Drosophila small cajal body-specific RNA PsiU1-6,Gene; snRNA; snoRNA; scaRNA;
RF02666,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PsiU2-35.45,Drosophila small cajal body-specific RNA PsiU2-35.45,Gene; snRNA; snoRNA; scaRNA;
RF02667,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PsiU2-38.40.42,Drosophila small cajal body-specific RNA PsiU2-38.40.4,Gene; snRNA; snoRNA; scaRNA;
RF02668,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PsiU2-55,Drosophila small cajal body-specific RNA PsiU2-55,Gene; snRNA; snoRNA; scaRNA;
RF02669,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PsiU6-40,Drosophila small cajal body-specific RNA PsiU6-40,Gene; snRNA; snoRNA; scaRNA;
RF02670,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),scaDm46E3,small Cajal body-specific RNA Dm46E3,Gene; snRNA; snoRNA; scaRNA;
RF02682,Bacteria/Eukaryota,"Bacteria (56.25%), unclassified sequences (43.75%)","Eukaryota (97.35%), Bacteria (1.97%), unclassified sequences (0.69%)",HDV-F-prausnitzii,HDV ribozyme from F. prausnitzii,Gene; ribozyme;
RF02697,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),LDH1_5p_UTR,LDH1 5'UTR,Cis-reg;
RF02705,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),B_rapa_snoR775,Brassica rapa small nucleolar RNA 775,Gene; snRNA; snoRNA; HACA-box;
RF02706,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TeloSII_ncR30,TeloSII non coding RNA 30,Gene; sRNA;
RF02707,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TeloSII_ncR33,TeloSII non coding RNA 33,Gene; sRNA;
RF02708,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TeloSII_ncR40,TeloSII non coding RNA 40,Gene; sRNA;
RF02709,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TeloSII_ncR43,TeloSII non coding RNA 43,Gene; sRNA;
RF02710,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TeloSII_ncR45,TeloSII non coding RNA 45,Gene; sRNA;
RF02711,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TeloSII_ncR49,TeloSII non coding RNA 49,Gene; sRNA;
RF02714,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi28S-3378,Small nucleolar RNA psi28S-3378,Gene; snRNA; snoRNA; HACA-box;
RF02715,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ncR1,Small nucleolar RNA ncR1,Gene; snRNA; snoRNA; HACA-box;
RF02716,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ncR3,Small nucleolar RNA ncR3,Gene; snRNA; snoRNA; CD-box;
RF02717,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ncR4,Small nucleolar RNA ncR4,Gene; snRNA; snoRNA; CD-box;
RF02718,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sca_ncR14,Small Cajal body specific RNA ncR14,Gene; snRNA; snoRNA; scaRNA;
RF02719,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sca_ncR20,Small Cajal body specific RNA ncR20,Gene; snRNA; snoRNA; scaRNA;
RF02720,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sca_ncR21,Small Cajal body specific RNA ncR21,Gene; snRNA; snoRNA; scaRNA;
RF02721,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sca_ncR26,Small Cajal body specific RNA ncR26,Gene; snRNA; snoRNA; scaRNA;
RF02722,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sca_ncR27,Small Cajal body specific RNA ncR27,Gene; snRNA; snoRNA; scaRNA;
RF02723,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ZL1,Small nucleolar RNA ZL1,Gene; snRNA; snoRNA; CD-box;
RF02724,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ZL2,Small nucleolar RNA ZL2,Gene; snRNA; snoRNA; CD-box;
RF02725,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ZL8,Small nucleolar RNA ZL8,Gene; snRNA; snoRNA; CD-box;
RF02726,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ZL63,Small nucleolar RNA ZL63,Gene; snRNA; snoRNA; CD-box;
RF02727,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sno_ZL116,Small nucleolar RNA ZL116,Gene; snRNA; snoRNA; CD-box;
RF02785,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoRNA2,Trypanosomatid small nucleolar RNA 2,Gene; snRNA; snoRNA; CD-box;
RF02786,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoTBR2,Small nucleolar RNA TBR2,Gene; snRNA; snoRNA; CD-box;
RF02787,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoTBR4,Small nucleolar RNA TBR4,Gene; snRNA; snoRNA; CD-box;
RF02788,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoTBR6,Small nucleolar RNA TBR6,Gene; snRNA; snoRNA; CD-box;
RF02789,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoTBR12,Small nucleolar RNA TBR12,Gene; snRNA; snoRNA; CD-box;
RF03093,unclassified sequences/Eukaryota,unclassified sequences (100.0%),"unclassified sequences (88.89%), Eukaryota (11.11%)",queA,queA RNA,Gene; sRNA;
RF03160,Mixed/Eukaryota,"Eukaryota (65.1%), unclassified sequences (33.79%), Bacteria (1.05%), Viruses (0.06%)","Eukaryota (99.55%), unclassified sequences (0.45%)",twister-P1,type-P1 twister ribozyme,Gene; ribozyme;
RF03171,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1012,mir-1012 microRNA precursor family,Gene; miRNA;
RF03172,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6012,mir-6012 microRNA precursor family,Gene; miRNA;
RF03173,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4504,mir-4504 microRNA precursor family,Gene; miRNA;
RF03174,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4803,mir-4803 microRNA precursor family,Gene; miRNA;
RF03175,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR3454,MIR3454 microRNA precursor family,Gene; miRNA;
RF03176,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7729,MIR7729 microRNA precursor family,Gene; miRNA;
RF03177,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2067,mir-2067 microRNA precursor family,Gene; miRNA;
RF03178,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4515,mir-4515 microRNA precursor family,Gene; miRNA;
RF03179,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1182,mir-1182 microRNA precursor family,Gene; miRNA;
RF03180,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3126,mir-3126 microRNA precursor family,Gene; miRNA;
RF03181,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2755,mir-2755 microRNA precursor family,Gene; miRNA;
RF03182,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6032,MIR6032 microRNA precursor family,Gene; miRNA;
RF03183,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5516,MIR5516 microRNA precursor family,Gene; miRNA;
RF03184,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1250,mir-1250 microRNA precursor family,Gene; miRNA;
RF03185,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3193,mir-3193 microRNA precursor family,Gene; miRNA;
RF03186,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3689,mir-3689 microRNA precursor family,Gene; miRNA;
RF03187,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1512,MIR1512 microRNA precursor family,Gene; miRNA;
RF03188,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2843,mir-2843 microRNA precursor family,Gene; miRNA;
RF03189,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1175,mir-1175 microRNA precursor family,Gene; miRNA;
RF03190,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4857,mir-4857 microRNA precursor family,Gene; miRNA;
RF03191,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1913,mir-1913 microRNA precursor family,Gene; miRNA;
RF03192,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6794,mir-6794 microRNA precursor family,Gene; miRNA;
RF03193,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2941,mir-2941 microRNA precursor family,Gene; miRNA;
RF03194,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1272,mir-1272 microRNA precursor family,Gene; miRNA;
RF03195,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3934,mir-3934 microRNA precursor family,Gene; miRNA;
RF03196,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6790,mir-6790 microRNA precursor family,Gene; miRNA;
RF03197,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4887,mir-4887 microRNA precursor family,Gene; miRNA;
RF03198,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7385,mir-7385 microRNA precursor family,Gene; miRNA;
RF03199,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5271,MIR5271 microRNA precursor family,Gene; miRNA;
RF03201,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-617,mir-617 microRNA precursor family,Gene; miRNA;
RF03202,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-555,mir-555 microRNA precursor family,Gene; miRNA;
RF03203,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3070,mir-3070 microRNA precursor family,Gene; miRNA;
RF03204,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4510,mir-4510 microRNA precursor family,Gene; miRNA;
RF03205,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1898,mir-1898 microRNA precursor family,Gene; miRNA;
RF03206,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3102,mir-3102 microRNA precursor family,Gene; miRNA;
RF03207,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3960,mir-3960 microRNA precursor family,Gene; miRNA;
RF03208,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1781,mir-1781 microRNA precursor family,Gene; miRNA;
RF03209,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9657,MIR9657 microRNA precursor family,Gene; miRNA;
RF03210,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7359,mir-7359 microRNA precursor family,Gene; miRNA;
RF03211,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-666,mir-666 microRNA precursor family,Gene; miRNA;
RF03212,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2788,mir-2788 microRNA precursor family,Gene; miRNA;
RF03213,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5885,mir-5885 microRNA precursor family,Gene; miRNA;
RF03214,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-769,mir-769 microRNA precursor family,Gene; miRNA;
RF03215,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5360,mir-5360 microRNA precursor family,Gene; miRNA;
RF03217,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3167,mir-3167 microRNA precursor family,Gene; miRNA;
RF03218,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3015,mir-3015 microRNA precursor family,Gene; miRNA;
RF03219,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-602,mir-602 microRNA precursor family,Gene; miRNA;
RF03220,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2582,mir-2582 microRNA precursor family,Gene; miRNA;
RF03221,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6715,mir-6715 microRNA precursor family,Gene; miRNA;
RF03222,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4900,mir-4900 microRNA precursor family,Gene; miRNA;
RF03223,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2209,mir-2209 microRNA precursor family,Gene; miRNA;
RF03224,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9560,MIR9560 microRNA precursor family,Gene; miRNA;
RF03225,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2763,mir-2763 microRNA precursor family,Gene; miRNA;
RF03226,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8196,mir-8196 microRNA precursor family,Gene; miRNA;
RF03227,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2528,mir-2528 microRNA precursor family,Gene; miRNA;
RF03228,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1471,mir-1471 microRNA precursor family,Gene; miRNA;
RF03229,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1297,mir-1297 microRNA precursor family,Gene; miRNA;
RF03230,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-967,mir-967 microRNA precursor family,Gene; miRNA;
RF03231,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4523,mir-4523 microRNA precursor family,Gene; miRNA;
RF03232,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6526,mir-6526 microRNA precursor family,Gene; miRNA;
RF03234,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2813,mir-2813 microRNA precursor family,Gene; miRNA;
RF03235,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2543,mir-2543 microRNA precursor family,Gene; miRNA;
RF03236,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1206,mir-1206 microRNA precursor family,Gene; miRNA;
RF03237,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6425,MIR6425 microRNA precursor family,Gene; miRNA;
RF03238,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1542,mir-1542 microRNA precursor family,Gene; miRNA;
RF03239,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-963,mir-963 microRNA precursor family,Gene; miRNA;
RF03240,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5534,MIR5534 microRNA precursor family,Gene; miRNA;
RF03241,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1789,mir-1789 microRNA precursor family,Gene; miRNA;
RF03242,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1397,mir-1397 microRNA precursor family,Gene; miRNA;
RF03243,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2731,mir-2731 microRNA precursor family,Gene; miRNA;
RF03244,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4798,mir-4798 microRNA precursor family,Gene; miRNA;
RF03246,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1515,MIR1515 microRNA precursor family,Gene; miRNA;
RF03247,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1324,mir-1324 microRNA precursor family,Gene; miRNA;
RF03248,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9772,MIR9772 microRNA precursor family,Gene; miRNA;
RF03249,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2114,mir-2114 microRNA precursor family,Gene; miRNA;
RF03251,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4446,mir-4446 microRNA precursor family,Gene; miRNA;
RF03252,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-678,mir-678 microRNA precursor family,Gene; miRNA;
