Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02853,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr201,Yersinia sRNA 201,Gene; sRNA;
RF02854,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr100,Yersinia sRNA 100,Gene; sRNA;
RF02855,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.44%), Bacteria:Proteobacteria (67.59%), Eukaryota (4.63%), Eukaryota:Metazoa (2.78%), Viruses (0.93%), Eukaryota:Fungi (0.93%), Eukaryota:Viridiplantae (0.93%)",Ysr251,Yersinia sRNA 251,Gene; antisense;
RF02858,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%)",Arrc08,Actinobacillus sRNA 08,Gene; sRNA;
RF02859,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (80.00%)",Arrc11,Actinobacillus sRNA 11,Gene; sRNA;
RF02860,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (88.89%)",Arrc14,Actinobacillus sRNA 14,Gene; sRNA;
RF02861,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",IR_84,Neisseria sRNA 84,Gene; sRNA;
RF02865,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.55%), Bacteria:Proteobacteria (55.17%), Eukaryota (3.45%), Eukaryota:Fungi (1.72%), Eukaryota:Viridiplantae (1.72%)",ncS01,Burkholderia sRNA 1,Gene; sRNA;
RF02866,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.38%), Bacteria:Proteobacteria (55.38%), Eukaryota (4.62%), Eukaryota:Viridiplantae (3.08%), Eukaryota:Fungi (1.54%)",ncS16,Burkholderia sRNA 16 (Bc_KC_sr1),Gene; sRNA;
RF02867,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.36%), Bacteria:Proteobacteria (55.74%), Eukaryota (1.64%), Eukaryota:Viridiplantae (1.64%)",ncS011,Burkholderia sRNA 11,Gene; sRNA;
RF02868,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (66.67%), Bacteria:Actinobacteria (33.33%)","Eukaryota (66.67%), Bacteria (33.33%), Bacteria:Proteobacteria (33.33%), Eukaryota:Viridiplantae (33.33%), Eukaryota:Metazoa (33.33%)",ncS037,Burkholderia sRNA 37,Gene; sRNA;
RF02869,Mixed/Bacteria,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), Eukaryota (25.00%), Eukaryota:Amoebozoa (25.00%)","Bacteria (98.25%), Bacteria:Proteobacteria (57.89%), Eukaryota (1.75%), Eukaryota:Viridiplantae (1.75%)",ncS025,Burkholderia sRNA 25,Gene; sRNA;
RF02870,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (88.89%), Bacteria:Proteobacteria (88.89%), Eukaryota (11.11%), Eukaryota:Viridiplantae (11.11%)",ncS035,Burkholderia sRNA 35,Gene; sRNA;
RF02871,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.83%), Bacteria:Proteobacteria (58.70%), Eukaryota (2.17%), Eukaryota:Viridiplantae (2.17%)",ncS54,Burkholderia sRNA 54,Gene; sRNA;
RF02872,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.83%), Bacteria:Proteobacteria (52.38%), Eukaryota (3.17%), Eukaryota:Metazoa (3.17%)",SrbA,sRNA regulator of biofilms A,Gene; sRNA;
RF02873,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.91%), Bacteria:Proteobacteria (90.91%), Eukaryota (9.09%), Eukaryota:Metazoa (9.09%)",AS-traI,Antisense to traI,Gene; antisense;
RF02874,Mixed,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), Eukaryota (25.00%), Eukaryota:Metazoa (25.00%)","Bacteria (69.23%), Bacteria:Proteobacteria (61.54%), Eukaryota (30.77%), Eukaryota:Metazoa (30.77%)",AS-traG,Antisense to traG,Gene; antisense;
RF02875,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (77.78%), Bacteria:Actinobacteria (11.11%)",AS-pc01,Antisense to pHK01_035,Gene; antisense;
RF02876,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (81.25%), Bacteria:Proteobacteria (81.25%), Eukaryota (18.75%), Eukaryota:Metazoa (12.50%), Eukaryota:Viridiplantae (6.25%)",AS-pc02,Antisense to pHK01_099,Gene; antisense;
RF02877,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (82.86%)",NmsRb,Neisseria metabolic switch regulator b (RcoF1/NgncR163),Gene; sRNA;
RF02878,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (55.56%)",MH_s7,Mesorhizobail RNA 7,Gene; sRNA;
RF02879,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",MH_s10,Mesorhizobail RNA 10,Gene; sRNA;
RF02880,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%)",MH_s15,Mesorhizobail RNA 15,Gene; sRNA;
RF02881,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",MH_s25,Mesorhizobail RNA 25,Gene; sRNA;
RF02882,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",MH_s36,Mesorhizobail RNA 36,Gene; sRNA;
RF02883,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (56.86%)",BcKCsr2,Burkholderia sRNA 2,Gene; sRNA;
RF02884,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.72%), Bacteria:Proteobacteria (57.38%), Eukaryota (3.28%), Eukaryota:Fungi (1.64%), Eukaryota:Viridiplantae (1.64%)",BcKCsr7,Burkholderia sRNA 7,Gene; sRNA;
RF02887,Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (75.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (73.68%)",mgtC_leader,Salmonella mgtC leader RNA,Cis-reg; leader;
RF02889,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Sr006,Pseudomonas sRNA 6,Gene; sRNA;
RF02891,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.74%), Bacteria:Proteobacteria (77.78%), Eukaryota (9.26%), Eukaryota:Metazoa (9.26%)",AgrB,ArsR-gov region gene B,Gene; antisense;
RF02893,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.03%), Bacteria:Proteobacteria (65.75%), Eukaryota (1.97%), Eukaryota:Metazoa (1.57%), Eukaryota:Viridiplantae (0.39%)",RpsF_leader,RpsF leader,Cis-reg; leader;
RF02898,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.97%), Bacteria:Proteobacteria (78.79%), Eukaryota (3.03%), Eukaryota:Metazoa (3.03%)",AaHKsRNA20,Aggregatibacter sRNA 20,Gene; sRNA;
RF02899,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (84.85%), Bacteria:Proteobacteria (69.70%), Eukaryota (15.15%), Eukaryota:Metazoa (9.09%), Eukaryota:Viridiplantae (6.06%)",AaHKsRNA54,Aggregatibacter sRNA 54,Gene; sRNA;
RF02900,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Firmicutes (25.00%)","Bacteria (85.71%), Bacteria:Proteobacteria (28.57%), Viruses (14.29%), Bacteria:Firmicutes (14.29%)",AaHKsRNA82,Aggregatibacter sRNA 82,Gene; sRNA;
RF02902,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (99.03%), Bacteria:Proteobacteria (56.31%), Eukaryota (0.97%), Eukaryota:Metazoa (0.97%)",AaHKsRNA22,Aggregatibacter sRNA 22,Gene; sRNA;
RF02903,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.91%), Bacteria:Proteobacteria (72.73%), Eukaryota (9.09%), Eukaryota:Viridiplantae (9.09%)",AaHKsRNA96,Aggregatibacter sRNA 96,Gene; antisense;
RF02904,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (84.62%)",AaHKsRNA69,Aggregatibacter sRNA 69,Gene; sRNA;
RF02912,Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Actinobacteria (25.00%)","Bacteria (97.50%), Bacteria:Proteobacteria (27.50%), Bacteria:Actinobacteria (12.50%), Viruses (2.50%)",AAC_AAD_leader,putative aminoglycoside riboswitch / attI site,Cis-reg;
RF02915,Bacteria/Mixed,"unclassified sequences (91.95%), Bacteria (8.05%), Bacteria:Proteobacteria (4.60%)","Bacteria (74.29%), Bacteria:Proteobacteria (40.00%), Eukaryota (22.86%), Eukaryota:Metazoa (17.14%), Viruses (2.86%), Eukaryota:Fungi (2.86%), Eukaryota:Viridiplantae (2.86%)",DUF3800-VI,DUF3800-VI RNA,Cis-reg;
RF02917,Bacteria/Mixed,"unclassified sequences (57.89%), Bacteria (42.11%), Bacteria:Proteobacteria (36.84%), Bacteria:Bacteroidetes (5.26%)","Bacteria (62.50%), Bacteria:Proteobacteria (43.75%), Viruses (25.00%), Eukaryota (12.50%), Eukaryota:Fungi (6.25%), Eukaryota:Metazoa (6.25%)",Burkholderiales-2,Burkholderiales-2 RNA,Cis-reg;
RF02919,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (89.29%), Bacteria (10.71%), Bacteria:Proteobacteria (10.71%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",ilvB-OMG,ilvB-OMG RNA,Cis-reg;
RF02922,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (92.11%)",RAGATH-32,RAGATH-32 RNA,Cis-reg;
RF02929,Bacteria+Proteobacteria/Mixed,"Bacteria (92.89%), Bacteria:Proteobacteria (92.89%), unclassified sequences (7.11%)","Bacteria (50.00%), Eukaryota (50.00%), Eukaryota:Metazoa (48.21%), Bacteria:Proteobacteria (44.64%), Eukaryota:Viridiplantae (1.79%)",algC,algC RNA,Cis-reg;
RF02932,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (79.41%), Bacteria (20.59%), Bacteria:Proteobacteria (20.59%)","Bacteria (98.08%), Bacteria:Proteobacteria (42.31%), Eukaryota (1.92%), Eukaryota:Fungi (1.92%)",Betaproteobacteria-1,Betaproteobacteria-1 RNA,Gene; sRNA;
RF02940,Bacteria+Proteobacteria/Bacteria,"Bacteria (80.95%), Bacteria:Proteobacteria (80.95%), unclassified sequences (19.05%)","Bacteria (99.58%), Bacteria:Proteobacteria (55.65%), Eukaryota (0.42%), Eukaryota:Viridiplantae (0.42%)",COG3860,COG3860 RNA,Cis-reg;
RF02944,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (84.38%), Bacteria (15.62%), Bacteria:Bacteroidetes (15.18%), Bacteria:Proteobacteria (0.45%)","Bacteria (97.47%), Bacteria:Bacteroidetes (43.04%), Bacteria:Proteobacteria (5.06%), Eukaryota (1.27%), Viruses (1.27%), Eukaryota:Viridiplantae (1.27%)",c4-2,c4-2 RNA,Gene; sRNA;
RF02949,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (55.56%)",Cupriavidus-1,Cupriavidus-1 RNA,Gene; sRNA;
RF02951,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.41%), Bacteria:Proteobacteria (98.41%), unclassified sequences (1.59%)","Bacteria (100.00%), Bacteria:Proteobacteria (62.50%)",DABA-DC-AT,DABA-DC-AT RNA,Cis-reg;
RF02954,Bacteria+Proteobacteria,"unclassified sequences (98.84%), Bacteria (1.16%), Bacteria:Proteobacteria (1.16%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",DUF3577,DUF3577 RNA,Cis-reg;
RF02957,Bacteria+Proteobacteria/Bacteria,"Bacteria (88.39%), Bacteria:Proteobacteria (88.39%), unclassified sequences (11.61%)","Bacteria (95.65%), Bacteria:Proteobacteria (71.30%), Eukaryota (4.35%), Eukaryota:Metazoa (3.48%), Eukaryota:Viridiplantae (0.87%)",EFASI,EFASI RNA,Gene; sRNA;
RF02959,Mixed/Bacteria+Proteobacteria,unclassified sequences (100.00%),"Bacteria (93.33%), Bacteria:Proteobacteria (93.33%), Eukaryota (6.67%), Eukaryota:Metazoa (6.67%)",DUF3085,DUF3085 RNA,Cis-reg;
RF02964,Bacteria+Proteobacteria/Mixed,"unclassified sequences (97.47%), Bacteria (2.53%), Bacteria:Proteobacteria (2.53%)","Bacteria (75.00%), Eukaryota (25.00%), Bacteria:Proteobacteria (25.00%), Eukaryota:Metazoa (18.75%), Eukaryota:Alveolata (6.25%)",DUF3800-V,DUF3800-V RNA,Gene; sRNA;
RF02967,Bacteria,"unclassified sequences (87.77%), Bacteria (12.23%), Bacteria:Proteobacteria (10.07%), Bacteria:Firmicutes (2.16%)","Bacteria (94.44%), Bacteria:Proteobacteria (36.11%), Bacteria:Firmicutes (8.33%), Viruses (5.56%)",DUF3800-VII,DUF3800-VII RNA,Gene; sRNA;
RF02968,Bacteria,"unclassified sequences (90.83%), Bacteria (9.17%), Bacteria:Proteobacteria (4.37%), Bacteria:Actinobacteria (3.49%), Bacteria:Firmicutes (0.44%)","Bacteria (94.29%), Bacteria:Proteobacteria (20.00%), Bacteria:Actinobacteria (14.29%), Eukaryota (5.71%), Bacteria:Firmicutes (2.86%), Eukaryota:Metazoa (2.86%), Eukaryota:Alveolata (2.86%)",DUF3800-IX,DUF3800-IX RNA,Gene; sRNA;
RF02977,Bacteria+Proteobacteria/Bacteria,"Bacteria (58.70%), Bacteria:Proteobacteria (58.70%), unclassified sequences (41.30%)","Bacteria (98.51%), Bacteria:Proteobacteria (44.78%), Eukaryota (1.49%), Eukaryota:Metazoa (1.49%)",THF-II,THF-II riboswitch (folE RNA),Cis-reg;
RF02982,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.15%), Bacteria:Proteobacteria (98.15%), unclassified sequences (1.85%)","Bacteria (100.00%), Bacteria:Proteobacteria (55.88%)",gltS,gltS RNA,Cis-reg;
RF02993,Bacteria+Proteobacteria/Bacteria,"Bacteria (64.71%), Bacteria:Proteobacteria (64.71%), unclassified sequences (35.29%)","Bacteria (99.30%), Bacteria:Proteobacteria (44.37%), Eukaryota (0.70%), Eukaryota:Viridiplantae (0.70%)",ilvH,ilvH RNA,Cis-reg;
RF02996,Bacteria+Proteobacteria/Bacteria,"Bacteria (53.89%), Bacteria:Proteobacteria (52.69%), unclassified sequences (46.11%)","Bacteria (93.41%), Bacteria:Proteobacteria (48.35%), Viruses (5.55%), Bacteria:Firmicutes (1.73%), Eukaryota (1.04%), Eukaryota:Metazoa (0.52%), Eukaryota:Viridiplantae (0.35%), Eukaryota:Alveolata (0.17%)",int-alpA,int-alpA RNA,Gene; sRNA;
RF02999,Bacteria+Proteobacteria/Bacteria,"Bacteria (78.23%), Bacteria:Proteobacteria (78.23%), unclassified sequences (21.77%)","Bacteria (94.87%), Bacteria:Proteobacteria (61.54%), Eukaryota (5.13%), Eukaryota:Viridiplantae (2.56%), Eukaryota:Metazoa (2.56%)",ivy-DE,ivy-DE RNA,Cis-reg;
RF03008,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.94%), Bacteria:Proteobacteria (98.94%), unclassified sequences (1.06%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%)",malK-II,malK-II RNA,Cis-reg;
RF03011,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (78.57%), Bacteria (21.43%), Bacteria:Proteobacteria (21.43%)","Bacteria (91.67%), Bacteria:Proteobacteria (66.67%), Eukaryota (8.33%), Eukaryota:Metazoa (8.33%)",Methylophilales-1,Methylophilales-1 RNA,Gene; sRNA;
RF03016,Bacteria+Proteobacteria/Bacteria,"Bacteria (78.57%), Bacteria:Proteobacteria (78.57%), unclassified sequences (21.43%)","Bacteria (100.00%), Bacteria:Proteobacteria (33.33%)",RT-12,RT-12 RNA,Gene; sRNA;
RF03017,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (53.85%), Bacteria (46.15%), Bacteria:Proteobacteria (46.15%)","Bacteria (100.00%), Bacteria:Proteobacteria (69.23%)",RT-13,RT-13 RNA,Gene; sRNA;
RF03018,Bacteria+Proteobacteria/Bacteria,"Bacteria (62.50%), Bacteria:Proteobacteria (62.50%), unclassified sequences (37.50%)","Bacteria (90.91%), Bacteria:Proteobacteria (38.64%), Viruses (6.82%), Eukaryota (2.27%), Eukaryota:Viridiplantae (2.27%)",RT-15,RT-15 RNA,Gene; sRNA;
RF03023,Bacteria+Proteobacteria,"Bacteria (92.86%), Bacteria:Proteobacteria (92.86%), unclassified sequences (7.14%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",rpfG,rpfG RNA,Gene; sRNA;
RF03027,Bacteria+Firmicutes/Bacteria,"unclassified sequences (79.66%), Bacteria (20.34%), Bacteria:Firmicutes (18.64%)","Bacteria (100.00%), Bacteria:Firmicutes (53.85%), Bacteria:Proteobacteria (7.69%)",RT-6,RT-6 RNA,Gene; sRNA;
RF03029,Bacteria+Proteobacteria,"unclassified sequences (55.56%), Bacteria (44.44%), Bacteria:Proteobacteria (44.44%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",RT-8,RT-8 RNA,Gene; sRNA;
RF03032,Bacteria+Proteobacteria/Bacteria,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), unclassified sequences (25.00%)","Bacteria (98.72%), Bacteria:Proteobacteria (57.69%), Eukaryota (1.28%), Eukaryota:Viridiplantae (1.28%)",narK,narK RNA,Cis-reg;
RF03035,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (71.43%)",nqrA-Marinomonas,nqrA-Marinomonas RNA,Gene; sRNA;
RF03036,Bacteria+Proteobacteria/Bacteria,"Bacteria (68.42%), Bacteria:Proteobacteria (68.42%), unclassified sequences (31.58%)","Bacteria (91.30%), Bacteria:Proteobacteria (47.83%), Eukaryota (8.70%), Eukaryota:Metazoa (8.70%)",osmY,osmY RNA,Gene; sRNA;
RF03037,Bacteria+Proteobacteria,"unclassified sequences (63.95%), Bacteria (36.05%), Bacteria:Proteobacteria (36.05%)","Bacteria (100.00%), Bacteria:Proteobacteria (90.48%)",PAGEV,PAGEV RNA,Gene; sRNA;
RF03038,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (75.00%), Bacteria (25.00%), Bacteria:Proteobacteria (25.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (72.73%)",nhaA-II,nhaA-II RNA,Cis-reg;
RF03039,Bacteria+Proteobacteria/Bacteria,"Bacteria (67.41%), Bacteria:Proteobacteria (66.67%), unclassified sequences (32.59%)","Bacteria (92.73%), Bacteria:Proteobacteria (69.09%), Eukaryota (7.27%), Eukaryota:Metazoa (5.45%), Eukaryota:Viridiplantae (1.82%)",Peptidase-S11,Peptidase-S11 RNA,Cis-reg;
RF03042,Bacteria+Proteobacteria/Mixed,"Bacteria (78.82%), Bacteria:Proteobacteria (78.82%), unclassified sequences (21.18%)","Bacteria (85.71%), Bacteria:Proteobacteria (85.71%), Eukaryota (14.29%), Eukaryota:Metazoa (14.29%)",porB,porB RNA,Gene; sRNA;
RF03044,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (61.19%), Bacteria (38.81%), Bacteria:Proteobacteria (38.81%)","Bacteria (92.59%), Bacteria:Proteobacteria (55.56%), Viruses (7.41%)",Proteo-phage-1,Proteo-phage-1 RNA,Gene; sRNA;
RF03045,Bacteria+Proteobacteria/Bacteria,"Bacteria (81.25%), Bacteria:Proteobacteria (81.25%), unclassified sequences (18.75%)","Bacteria (100.00%), Bacteria:Proteobacteria (69.23%)",proV,proV RNA,Gene; sRNA;
RF03046,Bacteria+Proteobacteria/Mixed,"Bacteria (79.63%), Bacteria:Proteobacteria (79.63%), unclassified sequences (20.37%)","Bacteria (57.14%), Bacteria:Proteobacteria (50.00%), Viruses (42.86%)",Pseudomonadales-1,Pseudomonadales-1 RNA,Gene; sRNA;
RF03054,Bacteria+Proteobacteria/Bacteria,"Bacteria (72.58%), Bacteria:Proteobacteria (72.06%), unclassified sequences (27.42%), Bacteria:Bacteroidetes (0.52%)","Bacteria (98.55%), Bacteria:Proteobacteria (49.45%), Eukaryota (1.45%), Bacteria:Actinobacteria (0.73%), Eukaryota:Viridiplantae (0.73%), Eukaryota:Metazoa (0.73%)",Xanthine,Xanthine riboswitch aptamer (NMT1 RNA),Cis-reg; riboswitch;
RF03057,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (60.85%), Bacteria (39.15%), Bacteria:Proteobacteria (37.37%)","Bacteria (98.00%), Bacteria:Proteobacteria (52.67%), Eukaryota (2.00%), Eukaryota:Metazoa (2.00%), Bacteria:Actinobacteria (0.33%)",nhaA-I,nhaA-I RNA,Cis-reg; riboswitch;
RF03058,Bacteria+Proteobacteria/Bacteria,"Bacteria (81.48%), Bacteria:Proteobacteria (81.48%), unclassified sequences (18.52%)","Bacteria (98.07%), Bacteria:Proteobacteria (51.45%), Eukaryota (1.73%), Eukaryota:Metazoa (1.35%), Eukaryota:Viridiplantae (0.39%), Archaea (0.19%), Bacteria:Actinobacteria (0.19%)",sul1,sul1 RNA,Cis-reg; riboswitch;
RF03060,Bacteria,"Bacteria (73.89%), Bacteria:Firmicutes (51.72%), unclassified sequences (26.11%), Bacteria:Proteobacteria (21.67%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%), Bacteria:Proteobacteria (6.67%), Bacteria:Bacteroidetes (1.67%)",uup,uup RNA,Cis-reg;
RF03061,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",uxuA,uxuA RNA,Gene; sRNA;
RF03067,Bacteria+Proteobacteria/Bacteria,"Bacteria (79.07%), Bacteria:Proteobacteria (79.07%), unclassified sequences (20.93%)","Bacteria (99.82%), Bacteria:Proteobacteria (50.54%), Eukaryota (0.18%), Eukaryota:Metazoa (0.18%)",terC,terC RNA,Cis-reg;
RF03074,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (73.18%), Bacteria (26.82%), Bacteria:Proteobacteria (26.82%)","Bacteria (99.04%), Bacteria:Proteobacteria (55.40%), Eukaryota (0.96%), Eukaryota:Metazoa (0.96%)",Rhodo-rpoB,Rhodo-rpoB RNA,Cis-reg;
RF03075,Bacteria/Mixed,"unclassified sequences (84.69%), Bacteria (15.31%), Bacteria:Firmicutes (8.13%), Bacteria:Proteobacteria (3.35%), Bacteria:Bacteroidetes (1.44%), Bacteria:Cyanobacteria (0.96%)","Bacteria (85.00%), Bacteria:Firmicutes (17.50%), Viruses (12.50%), Bacteria:Proteobacteria (8.75%), Bacteria:Bacteroidetes (3.75%), Eukaryota (2.50%), Bacteria:Cyanobacteria (1.25%), Eukaryota:Alveolata (1.25%)",DUF3800-VIII,DUF3800-VIII RNA,Gene; sRNA;
RF03078,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (59.51%), Bacteria (40.49%), Bacteria:Proteobacteria (40.49%)","Bacteria (98.56%), Bacteria:Proteobacteria (50.14%), Eukaryota (1.44%), Eukaryota:Fungi (0.58%), Eukaryota:Viridiplantae (0.29%), Eukaryota:Metazoa (0.29%), Eukaryota:Alveolata (0.29%)",chrB-a,chrB-a RNA,Cis-reg;
RF03085,Bacteria,"unclassified sequences (74.60%), Bacteria (25.40%), Bacteria:Bacteroidetes (15.87%), Bacteria:Proteobacteria (3.97%), Bacteria:Firmicutes (3.17%), Bacteria:Actinobacteria (2.38%)","Bacteria (94.68%), Bacteria:Bacteroidetes (15.96%), Bacteria:Proteobacteria (14.54%), Bacteria:Firmicutes (12.06%), Bacteria:Actinobacteria (8.51%), Viruses (4.61%), Eukaryota (0.71%), Bacteria:Cyanobacteria (0.35%), Eukaryota:Viridiplantae (0.35%), Eukaryota:Metazoa (0.35%)",abiF,abiF RNA,Gene; sRNA;
RF03086,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (89.78%), Bacteria (10.22%), Bacteria:Proteobacteria (10.22%)","Bacteria (97.16%), Bacteria:Proteobacteria (37.50%), Eukaryota (2.84%), Eukaryota:Metazoa (2.27%), Eukaryota:Viridiplantae (0.57%)",chrB-b,chrB-b RNA,Cis-reg;
RF03108,Bacteria+Proteobacteria,"Bacteria (50.00%), unclassified sequences (50.00%), Bacteria:Proteobacteria (50.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Methylosinus-1,Methylosinus-1 RNA,Gene; sRNA;
RF03111,Bacteria+Proteobacteria/Bacteria,"Bacteria (63.64%), Bacteria:Proteobacteria (63.64%), unclassified sequences (36.36%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",Zeta-pan,Zeta-pan RNA,Gene; sRNA;
RF03114,Bacteria+Proteobacteria,"unclassified sequences (60.00%), Bacteria (40.00%), Bacteria:Proteobacteria (40.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",RT-1,RT-1 RNA,Gene; sRNA;
