Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF01761,unclassified sequences/Mixed,"unclassified sequences (98.31%), Viruses (1.69%)","unclassified sequences (82.86%), Viruses (15.71%), Archaea (1.43%)",wcaG,wcaG RNA,Cis-reg;
RF01762,unclassified sequences/Mixed,unclassified sequences (100.0%),"Bacteria (70.91%), unclassified sequences (25.45%), Eukaryota (3.64%)",whalefall-1,Whalefall-1 RNA,Gene; sRNA;
RF01763,Bacteria,Bacteria (100.0%),"Bacteria (99.7%), Eukaryota (0.3%)",ykkC-III,Guanidine-III riboswitch,Cis-reg;
RF01764,Bacteria,Bacteria (100.0%),Bacteria (100.0%),yjdF,yjdF RNA,Cis-reg;
RF01765,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),srg1,srg1,Gene;
RF01766,Bacteria,Bacteria (100.0%),"Bacteria (97.8%), Eukaryota (2.2%)",cspA,cspA thermoregulator,Cis-reg; thermoregulator;
RF01767,Bacteria,Bacteria (100.0%),Bacteria (100.0%),SMK_box_riboswitch,SMK box translational riboswitch,Cis-reg; riboswitch;
RF01768,Viruses,Viruses (100.0%),Viruses (100.0%),flavi_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01769,Bacteria,Bacteria (100.0%),"Bacteria (97.58%), Eukaryota (2.42%)",greA,Enterobacteria greA leader,Cis-reg; leader;
RF01770,Bacteria,Bacteria (100.0%),"Bacteria (97.9%), Eukaryota (2.1%)",rimP,Gammaprotebacteria rimP leader,Cis-reg; leader;
RF01771,Bacteria,Bacteria (100.0%),"Bacteria (95.92%), Eukaryota (4.08%)",rnk_leader,Enterobacteria rnk leader,Cis-reg; leader;
RF01772,Bacteria,Bacteria (100.0%),"Bacteria (98.11%), Eukaryota (1.89%)",rnk_pseudo,Pseudomonas rnk leader,Cis-reg; leader;
RF01773,Bacteria,Bacteria (100.0%),Bacteria (100.0%),rpsL_pseudo,Pseudomonas rpsL leader,Cis-reg; leader;
RF01774,Bacteria,Bacteria (100.0%),"Bacteria (90.91%), Eukaryota (9.09%)",rpsL_ricks,Rickettsia rpsL leader,Cis-reg; leader;
RF01775,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaOG,RNA S.aureus Orsay G,Gene; sRNA;
RF01776,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RatA,RNA anti-toxin A,Gene; antitoxin;
RF01778,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Evf-2_5p,Embryonic ventral forebrain-2 long ncRNA,Gene; lncRNA;
RF01779,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AS1726,AS1726 sRNA,Gene;
RF01780,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AS1890,AS1890 sRNA,Gene;
RF01781,Bacteria,Bacteria (100.0%),"Bacteria (99.87%), Eukaryota (0.13%)",ASdes,ASdes TB sRNA,Gene; sRNA;
RF01782,Bacteria,Bacteria (100.0%),"Bacteria (99.87%), Eukaryota (0.13%)",ASpks,ASpks TB sRNA,Gene; antisense;
RF01783,Bacteria,Bacteria (100.0%),Bacteria (100.0%),b55,Mycobacterium B11,Gene; sRNA;
RF01784,Mixed,"unclassified sequences (75.0%), Bacteria (25.0%)","Bacteria (54.55%), unclassified sequences (40.91%), Eukaryota (4.55%)",bablM,bablM sRNA,Gene; sRNA;
RF01785,Viruses/Mixed,Viruses (100.0%),"Viruses (75.0%), Eukaryota (25.0%)",blv_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01786,Mixed/Bacteria,"Bacteria (85.19%), unclassified sequences (14.81%)","Bacteria (98.79%), unclassified sequences (1.21%)",c-di-GMP-II,Cyclic di-GMP-II riboswitch,Cis-reg; riboswitch;
RF01787,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),drz-agam-1,drz-agam-1 ribozyme,Gene; ribozyme;
RF01788,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),drz-agam-2-2,drz-agam-2-2 ribozyme,Gene; ribozyme;
RF01789,Viruses,Viruses (100.0%),Viruses (100.0%),EBER1,Epstein-Barr virus EBER1,Gene; sRNA;
RF01790,Viruses,Viruses (100.0%),Viruses (100.0%),htlv_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01791,Bacteria,Bacteria (100.0%),"Bacteria (99.51%), Eukaryota (0.49%)",F6,F6 TB sRNA,Gene; sRNA;
RF01792,Viruses,Viruses (100.0%),Viruses (100.0%),eiav_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01793,Mixed/Bacteria,"Bacteria (76.4%), unclassified sequences (23.6%)","Bacteria (96.5%), unclassified sequences (3.34%), Eukaryota (0.16%)",ffh,ffh sRNA,Gene; sRNA;
RF01794,Bacteria,"Bacteria (96.7%), Other (3.3%)","Bacteria (93.06%), Eukaryota (4.73%), Viruses (1.26%), Other (0.95%)",sok,sok antitoxin (CssrC),Gene; antitoxin;
RF01795,Bacteria,Bacteria (100.0%),Bacteria (100.0%),FourU,FourU thermometer RNA element,Cis-reg; thermoregulator;
RF01796,Bacteria,Bacteria (100.0%),"Bacteria (94.35%), Eukaryota (5.65%)",frnS,Fumarate/nitrate reductase regulator sRNA,Gene; sRNA;
RF01797,Bacteria,Bacteria (100.0%),Bacteria (100.0%),fstAT,Fst antitoxin sRNA,Gene; antitoxin;
RF01798,Bacteria,Bacteria (100.0%),Bacteria (100.0%),g2,G2,Gene;
RF01800,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),gadd7,growth arrested DNA-damage inducible gene 7,Gene; lncRNA;
RF01802,Viruses,Viruses (100.0%),Viruses (100.0%),HSUR,Herpesvirus saimiri U RNA1/RNA2,Gene; snRNA;
RF01803,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GABA3,Editing element of GABA-3 exon 9,Cis-reg;
RF01804,Mixed,"Bacteria (60.0%), Viruses (40.0%)","Viruses (73.08%), Bacteria (23.08%), Eukaryota (3.85%)",Lambda_thermo,Lambda phage CIII thermoregulator element,Cis-reg; thermoregulator;
RF01807,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),GIR1,GIR1 branching ribozyme,Gene; ribozyme;
RF01808,Bacteria,Bacteria (100.0%),Bacteria (100.0%),MicX,MicX Vibrio cholerae sRNA,Gene; sRNA;
RF01809,Bacteria,"Bacteria (95.0%), unclassified sequences (5.0%)","Bacteria (97.3%), unclassified sequences (2.7%)",symR,SymR antitoxin,Gene; antitoxin;
RF01810,unclassified sequences/Mixed,"unclassified sequences (90.0%), Bacteria (10.0%)","unclassified sequences (56.25%), Bacteria (43.75%)",pntA,pntA sRNA,Gene; sRNA;
RF01811,Bacteria,Bacteria (100.0%),"Bacteria (95.65%), Eukaryota (4.35%)",PtaRNA1,Plasmid transferred anti-sense RNA,Gene; antitoxin;
RF01812,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Pxr,Pxr regulatory sRNA,Gene; sRNA;
RF01813,Bacteria,"Bacteria (92.31%), unclassified sequences (7.69%)","Bacteria (94.81%), unclassified sequences (5.19%)",rdlD,rdlD antitoxin,Gene; antitoxin;
RF01814,Mixed,"unclassified sequences (78.57%), Bacteria (21.43%)","Bacteria (52.17%), unclassified sequences (47.83%)",rhtB,rhtB sRNA,Gene; sRNA;
RF01815,unclassified sequences/Bacteria,unclassified sequences (100.0%),"Bacteria (96.1%), unclassified sequences (2.6%), Eukaryota (1.3%)",rpsB,rpsB sRNA,Gene; sRNA;
RF01816,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaA,RNA Staph. aureus A,Gene; sRNA;
RF01817,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaB,RNA Staph. aureus A,Gene; sRNA;
RF01818,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaC,RNA Staph. aureus C,Gene; sRNA;
RF01819,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaD,RNA Staph. aureus D,Gene; sRNA;
RF01820,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaE,RNA Staph. aureus E (RoxS),Gene; sRNA;
RF01821,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaH,RNA Staph. aureus H,Gene; sRNA;
RF01822,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaJ,RNA Staph. aureus A,Gene; sRNA;
RF01823,Mixed,"unclassified sequences (66.67%), Bacteria (33.33%)","Bacteria (50.0%), Eukaryota (30.0%), unclassified sequences (20.0%)",rspL,rpsL sRNA,Gene; sRNA;
RF01824,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RUF20,RNA of unknown function 20,Gene;
RF01825,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RUF21,RNA of unknown function 21,Gene;
RF01826,Mixed,"Bacteria (66.67%), unclassified sequences (33.33%)","Bacteria (85.0%), unclassified sequences (10.0%), Eukaryota (5.0%)",SAM_V,SAM-V riboswitch,Cis-reg; riboswitch;
RF01827,Mixed,"unclassified sequences (53.85%), Bacteria (46.15%)","Bacteria (66.67%), unclassified sequences (33.33%)",SAR11_0636,SAR11_0636 sRNA,Gene; sRNA;
RF01828,Bacteria/Mixed,Bacteria (100.0%),"Viruses (70.0%), Bacteria (30.0%)",SprD,Small pathogenicity island RNA D,Gene; sRNA;
RF01829,Archaea,Archaea (100.0%),Archaea (100.0%),sR6,sR6 snoRNA,Gene; snRNA; snoRNA; CD-box;
RF01830,Bacteria,"Bacteria (97.06%), unclassified sequences (2.94%)","Bacteria (96.92%), Eukaryota (2.86%), unclassified sequences (0.22%)",StyR-44,Salmonella enterica Typhi npcRNA 44,Gene;
RF01831,Mixed/Bacteria,"Bacteria (74.23%), unclassified sequences (25.77%)","Bacteria (96.22%), unclassified sequences (3.78%)",THF,THF riboswitch,Cis-reg; riboswitch;
RF01832,Bacteria,"Bacteria (92.86%), unclassified sequences (7.14%)","Bacteria (93.33%), Eukaryota (4.44%), unclassified sequences (2.22%)",ROSE_2,Repression of heat shock gene expression (ROSE) element,Cis-reg; thermoregulator;
RF01833,Viruses,Viruses (100.0%),Viruses (100.0%),astro_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01834,Viruses,Viruses (100.0%),Viruses (100.0%),fiv_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01835,Viruses,Viruses (100.0%),Viruses (100.0%),HIV_FS2,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01836,Viruses/Mixed,Viruses (100.0%),"Viruses (77.78%), Bacteria (22.22%)",weev_FSE,ribosomal frameshift site,Cis-reg; frameshift_element;
RF01837,Viruses,Viruses (100.0%),Viruses (100.0%),toga_FSE,togavirus ribosomal frameshift element,Cis-reg; frameshift_element;
RF01838,Viruses,Viruses (100.0%),Viruses (100.0%),sobemo_FSE,sobemovirus ribosomal frameshift elemental,Cis-reg; frameshift_element;
RF01839,Viruses,Viruses (100.0%),Viruses (100.0%),eeev_FSE,eastern equine encephalitis ribosomal frameshift element,Cis-reg; frameshift_element;
RF01840,Viruses,Viruses (100.0%),Viruses (100.0%),ovine_lenti_FSE,ribosomal frameshift element,Cis-reg; frameshift_element;
RF01841,Viruses,Viruses (100.0%),Viruses (100.0%),veev_FSE,venezuelan equine encephalitis virus ribosomal frameshift element,Cis-reg; frameshift_element;
RF01842,Bacteria,Bacteria (100.0%),Bacteria (100.0%),mycoplasma_FSE,mycoplasma ribosomal frameshift element,Cis-reg; frameshift_element;
RF01843,Bacteria,Bacteria (100.0%),Bacteria (100.0%),neisseria_FSE,neiserria ribosomal frameshift element,Cis-reg; frameshift_element;
RF01844,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SmY,SmY spliceosomal RNA,Gene; snRNA; splicing;
RF01845,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),enod40,Early nodulin 40,Gene;
RF01846,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.84%), Bacteria (0.16%)",Fungi_U3,Fungal small nucleolar RNA U3,Gene; snRNA; snoRNA; CD-box;
RF01847,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Plant_U3,Plant small nucleolar RNA U3,Gene; snRNA; snoRNA; CD-box;
RF01848,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ACEA_U3,ACEA small nucleolar RNA U3,Gene; snRNA; snoRNA; CD-box;
RF01849,Bacteria,"Bacteria (91.89%), unclassified sequences (8.11%)","Bacteria (96.82%), Eukaryota (2.02%), unclassified sequences (0.96%), Viruses (0.21%)",alpha_tmRNA,Alphaproteobacteria transfer-messenger RNA,Gene;
RF01850,Bacteria,Bacteria (100.0%),"Bacteria (97.56%), Eukaryota (2.44%)",beta_tmRNA,Betaproteobacteria transfer-messenger RNA,Gene;
RF01851,Bacteria,Bacteria (100.0%),"Bacteria (91.67%), Viruses (8.33%)",cyano_tmRNA,Cyanobacteria transfer-messenger RNA,Gene;
RF01852,Mixed,"Bacteria (68.81%), Eukaryota (29.36%), Archaea (1.83%)","Bacteria (73.97%), Eukaryota (25.31%), Archaea (0.51%), Viruses (0.21%)",tRNA-Sec,Selenocysteine transfer RNA,Gene; tRNA;
RF01853,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mtDNA_ssA,Mitochondrial DNA control region secondary structure A,Gene; antisense;
RF01854,Bacteria,Bacteria (100.0%),"Bacteria (99.3%), Archaea (0.61%), Eukaryota (0.09%)",Bacteria_large_SRP,Bacterial large signal recognition particle RNA,Gene;
RF01855,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.86%), Bacteria (0.14%)",Plant_SRP,Plant signal recognition particle RNA,Gene;
RF01856,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Protozoa_SRP,Protozoan signal recognition particle RNA,Gene;
RF01857,Archaea,Archaea (100.0%),"Archaea (98.84%), Bacteria (0.87%), Eukaryota (0.29%)",Archaea_SRP,Archaeal signal recognition particle RNA,Gene;
RF01858,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsaF,RNA Staph. aureus F,Gene; sRNA;
RF01859,Bacteria,"Bacteria (97.18%), unclassified sequences (2.82%)","Bacteria (92.92%), Eukaryota (6.54%), unclassified sequences (0.54%)",Phe_leader,Phenylalanine leader peptide,Cis-reg; leader;
RF01860,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_455,A. fumigatus snoRNA Afu_455,Gene; snRNA; snoRNA; CD-box;
RF01861,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs1H1,Trypanosomatid snoRNA TB9Cs1H1,Gene; snRNA; snoRNA; HACA-box;
RF01862,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs4H2,Trypanosomatid snoRNA TB10Cs4H2,Gene; snRNA; snoRNA; HACA-box;
RF01863,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs2H2,Trypanosomatid snoRNA TB10Cs2H2,Gene; snRNA; snoRNA; HACA-box;
RF01864,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),plasmodium_snoR21,small nucleolar RNA snoR21,Gene; snRNA; snoRNA; CD-box;
RF01865,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Vg1_ribozyme,Manganese dependent ribozyme in Vg1 mRNA,Gene; ribozyme;
RF01866,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ceN33,C. elegans snoRNA ceN33,Gene; snRNA; snoRNA; CD-box;
RF01867,Bacteria,Bacteria (100.0%),Bacteria (100.0%),CC2171,caulobacter sRNA CC2171,Gene; sRNA;
RF01871,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MALAT1,Metastasis associated lung adenocarcinoma transcript 1,Gene; lncRNA;
RF01872,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MEG3_2,Maternally expressed 3 conserved region 2,Gene; lncRNA;
RF01873,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PISRT1,Polled intersex syndrome regulated transcript 1,Gene; lncRNA;
RF01874,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIAT_exon1,Myocardial infarction associated transcript exon 1,Gene; lncRNA;
RF01875,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIAT_exon5_1,Myocardial infarction associated transcript exon 5 conserved region 1,Gene; lncRNA;
RF01876,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIAT_exon5_2,Myocardial infarction associated transcript exon 5 conserved region 2,Gene; lncRNA;
RF01877,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIAT_exon5_3,Myocardial infarction associated transcript exon 5 conserved region 3,Gene; lncRNA;
RF01879,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TUSC7,Non-coding RNA LOC285194,Gene; lncRNA;
RF01880,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Xist_exon1,X-chromosome inactivation gene exon 1,Gene; lncRNA;
RF01881,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Xist_exon4,X-chromosome inactivation gene exon 4,Gene; lncRNA;
RF01882,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TUG1_1,Taurine upregulated gene 1 conserved region 1,Gene; lncRNA;
RF01883,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TUG1_2,Taurine upregulated gene 1 conserved region 2,Gene; lncRNA;
RF01884,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),LINC00901,Non-coding RNA BC040587,Gene; lncRNA;
RF01885,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),HSR-omega_1,Heat shock gene hsromega conserved region 1,Gene; lncRNA;
RF01886,Eukaryota,Eukaryota (100.0%),"Eukaryota (95.45%), Bacteria (4.55%)",HSR-omega_2,Heat shock gene hsromega conserved region 2,Gene; lncRNA;
RF01887,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DLX6-AS1_1,Embryonic ventral forebrain RNA 1 conserved region 1,Gene; lncRNA;
RF01888,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DLX6-AS1_2,Embryonic ventral forebrain RNA 1 conserved region 2,Gene; lncRNA;
RF01889,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),lincRNA-p21_1,LincRNA-p21 conserved region 1,Gene; lncRNA;
RF01890,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),lincRNA-p21_2,LincRNA-p21 conserved region 2,Gene; lncRNA;
RF01891,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TUG1_3,Taurine upregulated gene 1 conserved region 3,Gene; lncRNA;
RF01892,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TUG1_4,Taurine upregulated gene 1 conserved region 4,Gene; lncRNA;
RF01894,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),PCA3_2,Prostate cancer antigen RNA 3 conserved region 2,Gene; lncRNA;
RF01895,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-193,microRNA mir-193,Gene; miRNA;
RF01896,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-142,microRNA mir-142,Gene; miRNA;
RF01897,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-188,microRNA mir-188,Gene; miRNA;
RF01898,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-363,microRNA mir-363,Gene; miRNA;
RF01899,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2241,microRNA mir-2241,Gene; miRNA;
RF01900,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2024,microRNA mir-2024,Gene; miRNA;
RF01901,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-284,microRNA mir-284,Gene; miRNA;
RF01902,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR439,microRNA MIR439,Gene; miRNA;
RF01903,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-500,microRNA mir-500,Gene; miRNA;
RF01904,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),HOTAIR_1,HOTAIR conserved region 1,Gene; lncRNA;
RF01905,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),HOTAIR_2,HOTAIR conserved region 2,Gene; lncRNA;
RF01906,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),HOTAIR_3,HOTAIR conserved region 3,Gene; lncRNA;
RF01909,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),CDKN2B-AS,CDKN2B antisense RNA 1 intronic convserved region,Gene; lncRNA;
RF01910,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-506,microRNA mir-506,Gene; miRNA;
RF01911,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2118,microRNA MIR2118,Gene; miRNA;
RF01912,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2807,microRNA mir-2807,Gene; miRNA;
RF01913,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2778,microRNA mir-2778,Gene; miRNA;
RF01914,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-932,microRNA mir-932,Gene; miRNA;
RF01915,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2238,microRNA mir-2238,Gene; miRNA;
RF01916,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-988,microRNA mir-988,Gene; miRNA;
RF01917,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2587,microRNA MIR2587,Gene; miRNA;
RF01918,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1249,microRNA mir-1249,Gene; miRNA;
RF01919,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1419,microRNA mir-1419,Gene; miRNA;
RF01920,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-764,microRNA mir-764,Gene; miRNA;
RF01921,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1296,microRNA mir-1296,Gene; miRNA;
RF01922,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-654,microRNA mir-654,Gene; miRNA;
RF01923,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-711,microRNA mir-711,Gene; miRNA;
RF01924,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2774,microRNA mir-2774,Gene; miRNA;
RF01925,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1428,microRNA MIR1428,Gene; miRNA;
RF01926,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-981,microRNA mir-981,Gene; miRNA;
RF01927,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1222,microRNA MIR1222,Gene; miRNA;
RF01928,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Mico1,Maternal intergenic circadian oscillating RNA 1,Gene; lncRNA;
RF01929,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_1,Bithoraxoid conserved region 1,Gene; lncRNA;
RF01930,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_2,Bithoraxoid conserved region 2,Gene; lncRNA;
RF01931,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_3,Bithoraxoid conserved region 3,Gene; lncRNA;
RF01932,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_4,Bithoraxoid conserved region 4,Gene; lncRNA;
RF01933,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_5,Bithoraxoid conserved region 5,Gene; lncRNA;
RF01934,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_6,Bithoraxoid conserved region 6,Gene; lncRNA;
RF01935,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bxd_7,Bithoraxoid conserved region 7,Gene; lncRNA;
RF01936,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-63,microRNA mir-63,Gene; miRNA;
RF01937,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2780,microRNA mir-2780,Gene; miRNA;
RF01938,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1251,microRNA mir-1251,Gene; miRNA;
RF01939,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-761,microRNA mir-761,Gene; miRNA;
RF01940,Viruses,Viruses (100.0%),Viruses (100.0%),hvt-mir-H,microRNA hvt-mir-H9,Gene; miRNA;
RF01941,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1223,microRNA MIR1223,Gene; miRNA;
RF01942,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1937,microRNA mir-1937,Gene; miRNA;
RF01943,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-999,microRNA mir-999,Gene; miRNA;
RF01944,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2518,microRNA mir-2518,Gene; miRNA;
RF01945,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1388,microRNA mir-1388,Gene; miRNA;
RF01946,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),KCNQ1OT1_1,KCNQ1 overlapping transcript 1 conserved region 1,Gene; lncRNA;
RF01947,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),KCNQ1OT1_2,KCNQ1 overlapping transcript 1 conserved region 2,Gene; lncRNA;
RF01948,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),KCNQ1OT1_3,KCNQ1 overlapping transcript 1 conserved region 3,Gene; lncRNA;
RF01950,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),KCNQ1OT1_5,KCNQ1 overlapping transcript 1 conserved region 5,Gene; lncRNA;
RF01951,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SOX2OT_exon1,SOX2 overlapping transcript exon 1,Gene; lncRNA;
RF01952,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SOX2OT_exon2,SOX2 overlapping transcript exon 2,Gene; lncRNA;
RF01953,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SOX2OT_exon3,SOX2 overlapping transcript exon 3,Gene; lncRNA;
RF01954,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SOX2OT_exon4,SOX2 overlapping transcript exon 4,Gene; lncRNA;
RF01955,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),NEAT1_1,Nuclear enriched abundant transcript 1 conserved region 1,Gene; lncRNA;
RF01956,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),NEAT1_2,Nuclear enriched abundant transcript 1 conserved region 2,Gene; lncRNA;
RF01957,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),NEAT1_3,Nuclear enriched abundant transcript 1 conserved region 3,Gene; lncRNA;
RF01959,Archaea/Mixed,Archaea (100.0%),"Archaea (84.06%), Eukaryota (11.41%), Bacteria (4.53%)",SSU_rRNA_archaea,Archaeal small subunit ribosomal RNA,Gene; rRNA;
RF01960,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.72%), Bacteria (0.28%)",SSU_rRNA_eukarya,Eukaryotic small subunit ribosomal RNA,Gene; rRNA;
RF01962,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RMST_1,Rhabdomyosarcoma 2 associated transcript conserved region 1,Gene; lncRNA;
RF01963,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RMST_2,Rhabdomyosarcoma 2 associated transcript conserved region 2,Gene; lncRNA;
RF01964,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RMST_3,Rhabdomyosarcoma 2 associated transcript conserved region 3,Gene; lncRNA;
RF01965,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RMST_4,Rhabdomyosarcoma 2 associated transcript conserved region 4,Gene; lncRNA;
